smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PCA1,PCA2,PCA3,tSNE1,tSNE2,Cluster
gdb 88935,CC1CN1CC(=O)C=O,-6.032764280634,-10.2246,-6.318017459933302,-2.726580879204,-9.2606,-2.705340507426208,3.30618340143,0.964005728475,3.6126769525070945,88935,1.432764280634,4.016240463505372,0.4155258746476622,2.473419120796,0.0,0.0,7.835202995138639,-7.419677120490976,-7.835202995138639,0.8446312340264293,-1.8494849407080378,0.5849001200935094,4.4444065,1.5087744,0
gdb 88938,CN1CC1CC(=O)C=O,-6.2586187846,-10.1443,-6.202821035895338,-2.69392721598,-9.2686,-2.680747017410632,3.56469156862,0.875754023593,3.5220740184847066,88938,1.6586187846000005,1.8771893882858988,0.224832085682793,2.50607278402,0.0,0.0,7.855250937893558,-7.630418852210765,-7.855250937893558,0.9466585461523828,-1.8901645601037071,1.3323291354806905,4.970518,1.2146221,0
gdb 94532,CN1CCC1C(=O)C=O,-6.111677300092,-10.0078,-5.7215683965408894,-2.4490247418,-9.1182,-2.8179134045088103,3.662652558292,0.889580518393,2.903654992032079,94532,1.5116773000920005,1.3862557704463547,0.15132339548829582,2.7509752582,0.0,0.0,7.638084507644726,-7.48676111215643,-7.638084507644726,0.5511490678252351,-2.2112139290445487,1.4003320381349957,3.536281,0.7509644,0
gdb 94534,OC1CNC1C(=O)C=O,-6.514405813188,-10.411,-6.314689334184777,-2.840868700488,-8.9281,-2.1022746361111984,3.670815974098,1.482970260036,4.212414698073578,94534,1.9144058131879997,1.351170627847177,0.18678750425233415,2.359131299512,0.0,0.0,7.800158970048931,-7.613371465796597,-7.800158970048931,1.1609337868188965,-0.5704329475571479,1.4547286691466246,6.715449,2.272246,0
gdb 94535,OC1COC1C(=O)C=O,-6.88448066306,-11.0496,-6.4204487899777405,-3.11570369929,-9.1166,-2.1130703643132906,3.76877696377,1.932970488629,4.307378425664449,94535,2.28448066306,0.9889601964351334,0.16314355363270377,2.08429630071,0.0,0.0,7.4566394714926805,-7.2934959178599765,-7.4566394714926805,2.328350299021875,0.3087560934454309,1.4193229294540084,10.701951,4.258613,0
gdb 96613,C[NH+]=C(N)C#CC([O-])=O,-5.48309428303,-9.933,-5.356566948448081,-2.087113307734,-7.8106,-1.957648498924782,3.398702113898,2.122403333111,3.3989184495232987,96613,0.8830942830299999,3.0793485445386213,0.1963674682724722,3.112886692266,0.0,0.0,7.320678233149031,-7.124310764876559,-7.320678233149031,-1.7167987216339138,-0.18942049062956648,0.28097988090598996,-11.439621,2.713026,1
gdb 97325,NC=[NH+]CC(=O)C([O-])=O,-4.69396408845,-9.3359,-4.465819113087672,-2.242218208048,-7.9547,-2.466429181556946,2.451745880402,1.381189711983,1.9993899315307262,97325,0.09396408844999976,33.01732767124132,0.22403065257659857,2.957781791952,0.0,0.0,7.071121580342378,-6.847090927765779,-7.071121580342378,-2.9500798377650232,-2.6018682765795442,-2.6614991932045498,-26.484531,2.6902783,1
gdb 97358,NC=[NH+]C[C-](C#N)C#N,-4.73478116748,-8.7108,-4.4954138461620055,-1.649009992812,-7.4981,-1.8139813177889612,3.085771174668,1.212743966371,2.681432528373044,97358,0.13478116748000063,7.342147218696572,0.07145883333154303,3.550990007188,0.0,0.0,7.6536744909452885,-7.582215657613745,-7.6536744909452885,-4.057650237433439,-2.1402558414388784,-0.14927658598599314,-21.699366,0.65668076,1
gdb 97432,CN=COCC(=O)C=O,-6.811009920806001,-10.4167,-5.826790565338845,-3.058559788648,-8.078,-1.1243472766025102,3.749728993556,2.338777984734,4.702443288736335,97432,2.211009920806001,1.0515057967566983,0.16788271407614536,2.141440211352,0.0,0.0,6.905859717951882,-6.737977003875737,-6.905859717951882,1.4897248943367316,1.6155567984998018,0.6439598243118794,5.447623,9.98735,0
gdb 97476,[NH3+]CC#CC#CC([O-])=O,-4.873559236182,-9.029,-4.379316435078103,-1.975546625052,-6.2948,-2.0710601029012423,2.89801261113,2.734226288599,2.3082563321768603,97476,0.27355923618200056,11.87842998713413,0.2346464801164419,3.224453374948,0.0,0.0,6.737795310966864,-6.503148830850422,-6.737795310966864,-3.344750027536208,-0.5189527120995182,-1.7921044837622313,-22.547192,4.7383804,1
gdb 98011,CNC(=[NH2+])C#CC([O-])=O,-5.48309428303,-9.9323,-5.356071126484133,-2.087113307734,-7.811,-1.9577922372657108,3.398702113898,2.121238707465,3.398278889218423,98011,0.8830942830299999,3.0793485445386213,0.1963674682724722,3.112886692266,0.0,0.0,7.299422515893314,-7.103055047620842,-7.299422515893314,-1.700473575165473,-0.17081574149791953,0.26466977134478736,-11.42717,2.7658343,1
gdb 98058,CNC(=N)C(=O)C(C)=O,-6.234128537181999,-10.5658,-6.3990876702661375,-2.936108551558,-8.4202,-1.8335159525173466,3.298019985624,2.145583307056,4.5655717177487904,98058,1.6341285371819996,4.110037249348724,0.48499313502929076,2.263891448442,0.0,0.0,7.084990409232676,-6.599997274203385,-7.084990409232676,1.3315700942403565,0.8746887098169748,-0.26948341504764267,6.6664786,9.01036,0
gdb 98059,CNC(=N)C(=O)C(N)=N,-5.94568784537,-9.9799,-5.876020952472384,-2.277593009874,-8.5124,-2.28632357262852,3.668094835496,1.467488695696,3.589697379843864,98059,1.3456878453700003,1.362774526307405,0.13242560197525313,2.9224069901260004,0.0,0.0,7.529707241181216,-7.397281639205962,-7.529707241181216,-0.6440825771050571,-0.6173575144700036,1.2001541803406204,-7.7733703,3.0288887,1
gdb 98060,CNC(=N)C(=O)C(N)=O,-6.193311458152,-10.5879,-6.5551401726378105,-2.5850816719,-8.6821,-2.287787284278732,3.608229786252,1.90580223714,4.2673528883590786,98060,1.5933114581520005,1.6422190306094626,0.1889449892412659,2.6149183281000004,0.0,0.0,6.968156759372,-6.779211770130734,-6.968156759372,1.3210502257323502,0.594177141632476,0.8291471882948002,4.629797,7.576954,0
gdb 98956,CNC(=N)NC(=O)C=O,-6.198753735356,-10.4869,-6.344399227270318,-2.685763800174,-9.0591,-2.5032965994076313,3.5157110737840003,1.427742772835,3.841102627862687,98956,1.5987537353560002,2.1777197664572276,0.2514126839750389,2.514236199826,0.0,0.0,7.034785161738864,-6.783372477763826,-7.034785161738864,1.492073796324765,-0.38093788051971617,0.6253309865121058,4.321245,5.2747073,0
gdb 100076,CC(C)(C[NH3+])CC([O-])=O,-4.021842853756,-10.7881,-6.215296515560654,-1.15648390585,-5.865,1.0661235422426394,2.865358947906,4.92314978167,7.2814200578032935,100076,0.0,12.8752974395988,0.0,4.04351609415,0.0,0.0,5.479138560516716,-5.479138560516716,-5.479138560516716,-4.1384800212432475,8.116311317077637,-1.935281993270665,-16.244438,23.92394,2
gdb 100443,CC(C[NH3+])C#CC([O-])=O,-4.723896613072,-10.2951,-6.842676279973764,-1.31975222197,-7.2394,-0.8353240284503455,3.404144391102,3.055731518636,6.007352251523419,100443,0.12389661307200034,3.0309150939909215,0.02711669922470541,3.88024777803,0.0,0.0,5.463412968922439,-5.436296269697734,-5.463412968922439,-2.098280161767946,5.379777479956959,-0.503232871024151,-11.018089,21.16225,2
gdb 100457,[NH3+]CC(O)C#CC([O-])=O,-4.38103314922,-10.3047,-6.773616236429269,-1.338800192184,-7.5756,-1.1643576246477447,3.042232957036,2.729102637678,5.609258611781524,100457,0.0,8.230755757036079,0.0,3.861199807816,0.0,0.0,7.869121368752897,-7.869121368752897,-7.869121368752897,-4.2145189625263475,2.951983124605854,0.3763660085686888,-13.596706,23.972118,2
gdb 100710,CC(C[NH3+])C(O)C([O-])=O,-4.32661037718,-10.8931,-6.2923834803045064,-1.2979831131539998,-6.3857,0.8042498559260245,3.028627264026,4.507407413159,7.096633336230531,100710,0.0,8.527079724120911,0.0,3.902016886846,0.0,0.0,7.639261474146012,-7.639261474146012,-7.639261474146012,-5.213387154276796,6.246406308643403,-0.10432052152978705,-14.636346,26.609861,2
gdb 101556,CCN(C)CC(=O)C=O,-6.05453338945,-9.7509,-5.564230550783604,-2.383717415352,-8.9213,-2.5508544871131207,3.670815974098,0.829594561321,3.013376063670483,101556,1.4545333894500005,1.351170627847177,0.1419180091260898,2.816282584648,0.0,0.0,7.4199537659315355,-7.278035756805446,-7.4199537659315355,-0.05550087035830053,-1.6655943104219573,1.1205374243192123,3.0496757,0.4024355,1
gdb 102015,C[NH2+][C-](C=O)C(=O)C=O,-5.776977252046,-10.6341,-6.038678166734482,-2.318410088904,-8.5563,-1.9338418305481102,3.4585671631419994,2.077818339459,4.104836336186372,102015,1.1769772520459998,2.5829565682478943,0.2195274293896498,2.8815899110960004,0.0,0.0,7.352149285064931,-7.132621855675281,-7.352149285064931,-0.5265588606867677,0.531798525313472,0.6120692533235776,-7.1591825,4.5875325,1
gdb 103798,CC1(C[NH3+])CC1C([O-])=O,-4.049054239776,-10.3035,-6.766578553454928,-1.200022123482,-6.4603,0.3911587725285233,2.846310977692,3.843172131393,7.157737325983452,103798,0.0,13.489310793175559,0.0,3.999977876518,0.0,0.0,7.4981187956925055,-7.4981187956925055,-7.4981187956925055,-5.206978600816148,5.612981771755199,-0.48725981212037284,-14.914821,25.972239,2
gdb 103799,CC1(C[NH3+])NC1C([O-])=O,-4.155178645254,-10.387,-6.5950497334522415,-1.390501825622,-6.5964,0.28127253753182774,2.76195568103,3.790601158019,6.876322270984069,103799,0.0,16.518426093184825,0.0,3.8094981743780005,0.0,0.0,7.689411002997292,-7.689411002997292,-7.689411002997292,-5.136897467504876,5.107205852132835,-0.6762586943064528,-14.807187,25.651184,2
gdb 109099,CCC1=CCC(=O)C1=O,-6.291272447823999,-10.7352,-6.339776685028334,-2.495284098034,-9.124,-2.5630932544768057,3.79598834979,1.611249785082,3.7766834305515284,109099,1.6912724478239995,0.9055194410888519,0.11058977435029427,2.7047159019660003,0.0,0.0,6.789108232872452,-6.6785184585221575,-6.789108232872452,1.6999340269041805,0.1452005524564929,1.2153677351458725,3.71883,6.8711267,0
gdb 109102,CNC1=NCC(=O)C1=O,-6.225965121376,-10.2793,-6.237972835210075,-3.00685815521,-9.4515,-3.0486613474201767,3.219106966166,0.827763573986,3.1893114877898987,109102,1.6259651213760005,5.122552007677911,0.6014523426392652,2.19314184479,0.0,0.0,6.315290291361089,-5.713837948721824,-6.315290291361089,3.0659948098210053,-1.7036531951789147,-0.8082198525070926,21.79372,-9.89453,0
gdb 109422,CNC1C(=O)C=CC1=O,-5.90487076634,-10.1153,-6.13312234216929,-2.555149147278,-9.2369,-2.6672317400038006,3.352442757664,0.878442522619,3.46589060216549,109422,1.3048707663400003,3.5199560053788255,0.3316716536559064,2.644850852722,0.0,0.0,6.849260901383835,-6.517589247727929,-6.849260901383835,1.208136541016932,-1.2221020778287848,0.1017864463262923,2.5914595,2.955688,0
gdb 111938,CCC1C=CC(=O)C1=O,-6.288551309222,-10.7711,-6.329755793422669,-2.527937761258,-9.1827,-2.598356491216591,3.760613547964,1.588362548149,3.7313993022060785,111938,1.6885513092220001,1.0153351445437857,0.12380189718387177,2.6720622387420003,0.0,0.0,7.361235694035712,-7.237433796851841,-7.361235694035712,1.3595931698126997,-0.41716978277634026,1.528932559532593,6.4485145,4.195468,0
gdb 111941,CNC1C=CC(=O)C1=O,-6.13616754751,-10.1571,-5.903288262950468,-2.514332068248,-9.1333,-2.562263039569041,3.621835479262,1.023755511047,3.3410252233814273,111941,1.5361675475100005,1.5744810151382431,0.1746544412193423,2.685667931752,0.0,0.0,7.217031427924495,-7.042376986705153,-7.217031427924495,0.9635908909348171,-1.2801815290869785,1.002013826638174,3.3906567,3.4098423,0
gdb 111942,COC1C=CC(=O)C1=O,-6.242291952987999,-10.8298,-6.276956338814131,-2.631341028134,-9.4064,-2.658181113781819,3.613672063456,1.423403205628,3.6187752250323117,111942,1.6422919529879996,1.6148116791059912,0.1915031252319768,2.5686589718660002,0.0,0.0,6.8909613456484315,-6.699458220416455,-6.8909613456484315,1.836507032087703,-0.34235133918081345,0.8480749958173773,4.490517,5.840412,0
gdb 112955,[NH3+]CC1CC(C1)C([O-])=O,-3.719796468934,-8.4309,-3.415016547113604,-1.246281479716,-3.3473,-1.5696077103859616,2.473514989218,5.08352604982,1.8454088367276422,112955,0.0,31.535718764221123,0.0,3.953718520284,0.0,0.0,4.388466491064566,-4.388466491064566,-4.388466491064566,-5.208394440859675,2.9466866688573568,-4.903321933113447,-22.171,6.3102784,2
gdb 113157,CC1(CC1C[NH3+])C([O-])=O,-4.046333101174,-10.2175,-6.621969630389532,-1.18369529187,-6.4197,0.528965103528817,2.862637809304,3.797839710658,7.150934733918349,113157,0.0,12.96151863398736,0.0,4.01630470813,0.0,0.0,7.4850900304815084,-7.4850900304815084,-7.4850900304815084,-5.329731932945262,5.618370085199897,-0.5005406912340861,-14.870891,25.968819,2
gdb 113184,[NH3+]CC1CC1(O)C([O-])=O,-4.596003098778,-10.8219,-6.451721465546486,-1.1646473216559998,-6.4679,0.6822298107256222,3.42863463852,4.354023840585,7.133951276272108,113184,0.0,2.821334600181948,0.0,4.035352678344,0.0,0.0,7.195710862059411,-7.195710862059411,-7.195710862059411,-4.6092790261920475,6.674258867448119,0.4978269732662786,-14.226679,26.547153,2
gdb 113647,CCN1CC1C(=O)C=O,-6.457261902546,-10.5089,-6.392199609881242,-2.718417463398,-9.2382,-2.8052535867933073,3.738844439148,1.270730155346,3.586946023087935,113647,1.8572619025459998,1.0888545216160312,0.14603152762065566,2.481582536602,0.0,0.0,7.856403710702145,-7.71037218308149,-7.856403710702145,1.3201973986404971,-1.3039501238815645,1.752516966744405,6.09514,2.1173577,0
gdb 115123,CCC1NCC(=O)C1=O,-5.902149627738,-10.4559,-6.478432265484815,-2.50344751384,-8.8936,-2.6909293103381233,3.398702113898,1.562313135914,3.787502955146692,115123,1.302149627738,3.0793485445386213,0.28954985965203756,2.6965524861600003,0.0,0.0,7.530190768825406,-7.2406409091733686,-7.530190768825406,0.6883850624315424,-0.7665008183261531,0.7194226153712276,4.632143,3.2752569,0
gdb 115124,CCC1OCC(=O)C1=O,-6.430050516526,-11.1028,-6.571150192368123,-2.767397958234,-9.3138,-2.9202465674346554,3.662652558292,1.789030923296,3.650903624933467,115124,1.8300505165260004,1.3862557704463547,0.18319350172088325,2.432602041766,0.0,0.0,7.212892729682991,-7.029699227962108,-7.212892729682991,2.124086300168059,-0.24258242016538917,1.1765964367670867,8.022761,4.8914437,0
gdb 115131,COC1CCC(=O)C1=O,-6.179705765142,-10.6737,-6.20459847820837,-2.495284098034,-9.1407,-2.6694111132721092,3.684421667108,1.533003737536,3.5351873649362604,115131,1.579705765142,1.2944933687075437,0.14766570808793303,2.7047159019660003,0.0,0.0,7.2325947934728605,-7.084929085384927,-7.2325947934728605,1.250194391487971,-0.5725171052272289,1.2380435600584077,5.410602,4.5500097,0
gdb 115136,COC1OCC(=O)C1=O,-6.522569228994,-11.251,-6.597473371441009,-2.832705284682,-9.761,-3.2073566396409534,3.689863944312,1.490011647498,3.390116731800056,115136,1.9225692289939997,1.2724373410738619,0.17665340451416184,2.367294715318,0.0,0.0,6.7265813040683895,-6.549927899554228,-6.7265813040683895,3.1821596595483483,-0.33404921331551957,1.0022361896325447,19.712383,5.5286603,0
gdb 115143,OCC1OCC(=O)C1=O,-6.677674129308,-11.0311,-6.320385777990947,-3.00685815521,-9.2806,-2.658423102850826,3.6735371127,1.750509427493,3.661962675140121,115143,2.0776741293080008,1.3396570401878067,0.2009901072639449,2.19314184479,0.0,0.0,6.90454554523263,-6.703555437968685,-6.90454554523263,2.8421523361477297,-0.01585405090736602,0.85374099291183,19.989851,4.9688816,0
gdb 116525,CCN=C(N)C(=O)C=O,-6.51712695179,-10.4933,-6.319521035843562,-2.767397958234,-8.4415,-1.960870514390226,3.747007854954,2.051781530133,4.3586505214533355,116525,1.91712695179,1.060731214543386,0.14684522906637568,2.432602041766,0.0,0.0,7.048585155949374,-6.901739926882999,-7.048585155949374,1.4142953360611021,0.8877808683116094,1.0072772501937362,4.8390775,8.34725,0
gdb 116639,CNC=[NH+][C-](C#N)C#N,-4.941587701232,-9.1786,-4.79184804522361,-1.303425390358,-6.9028,-1.207768229432256,3.638162310874,2.275760717752,3.5840798157913536,116639,0.34158770123199994,1.4965601013049,0.036914756447583026,3.896574609642,0.0,0.0,7.631082806953605,-7.594168050506022,-7.631082806953605,-4.148458764853875,0.03802792968325586,1.057913503562132,-17.186943,1.3601849,1
gdb 116799,CNC=[NH+]CCC([O-])=O,-4.010958299348,-10.5108,-6.246198733011157,-1.869422219574,-5.9539,0.18719289211746126,2.141536079774,4.556887750725,6.4333916251286185,116799,0.0,60.774834598256106,0.0,3.330577780426,0.0,0.0,7.9372366358322095,-7.9372366358322095,-7.9372366358322095,-5.756525180700308,4.658960145003255,-3.189357008012222,-16.625113,26.354284,2
gdb 116993,CNCC(=O)C#CC#N,-6.57154972383,-10.306,-6.838975891066231,-2.9333874129560003,-8.853,-2.854048262781387,3.638162310874,1.452981755625,3.984927628284844,116993,1.9715497238299997,1.4965601013049,0.21306176310502964,2.266612587044,0.0,0.0,6.65980505227585,-6.44674328917082,-6.65980505227585,2.797945338907067,0.06257856920300586,0.6408905222612127,21.563974,5.0390253,0
gdb 117020,CCNC(=N)C(=O)C#N,-6.800125366398,-10.7824,-6.994653953661015,-3.151078501116,-9.2711,-2.85481993282665,3.649046865282,1.511275307485,4.139834020834364,117020,2.2001253663980007,1.446583714474193,0.22982359772974678,2.0489214988840003,0.0,0.0,7.027712972389752,-6.797889374660005,-7.027712972389752,3.2028524807009706,0.02455360366478704,0.9386185843608986,20.723455,5.0062127,0
gdb 117026,CNCC(=O)C(=O)C#N,-6.568828585228,-10.8748,-6.782012906887047,-3.703469637322,-8.4271,-1.8766385869353706,2.865358947906,2.447659784056,4.905374319951677,117026,1.9688285852280003,12.8752974395988,1.8304960500569585,1.4965303626779998,0.0,0.0,6.311286964957763,-4.480790914900805,-6.311286964957763,3.970471450176006,0.9850843408078694,-3.436143496711378,25.68969,-10.30339,0
gdb 117031,CCCC(=O)C(=O)C=O,-6.691279822318,-11.1575,-6.535517347094651,-3.06128092725,-9.1331,-2.435629592172968,3.629998895068,2.024449420795,4.099887754921683,117031,2.0912798223180005,1.5350700152266699,0.23181629207415086,2.1387190727500003,0.0,0.0,6.7774138895328635,-6.545597597458713,-6.7774138895328635,2.9784501067951554,0.6662835430686734,0.6598956462380708,20.137976,4.3237753,0
gdb 117032,CCNC(=N)C(=O)C=O,-6.323926111047999,-10.6771,-6.465903543588729,-3.295298847022,-8.6016,-2.0091224377869534,3.028627264026,2.075514652763,4.456781105801776,117032,1.7239261110479995,8.527079724120911,1.0615063347368803,1.904701152978,0.0,0.0,7.283743504917479,-6.222237170180598,-7.283743504917479,2.2130099431586956,-0.32235611577620116,-1.3541062117741987,19.546072,-11.791653,0
gdb 117033,CCNC(=O)C(=O)C=O,-6.645020466084,-11.0953,-6.679567008267964,-3.202780134554,-9.009,-2.3718755503383044,3.439519192928,2.086283983429,4.307691457929659,117033,2.045020466084001,2.7324501370105034,0.40350927641052986,1.9972198654459998,0.0,0.0,6.5823650745386155,-6.178855798128086,-6.5823650745386155,3.203927744376565,0.9026204788925939,-0.08021370340828775,20.368092,3.8562415,0
gdb 117036,COCC(=O)C(=O)C=O,-6.742981455756,-11.369,-6.662976029263679,-3.548364737008,-9.1036,-2.297807718969746,3.194616718748,2.265376130048,4.365168310293933,117036,2.1429814557560007,5.478945850742004,0.8478500308356923,1.6516352629920001,0.0,0.0,6.247448503419301,-5.399598472583609,-6.247448503419301,4.190287017302057,0.7352017592793972,-1.3318713914539906,25.070662,-9.13952,0
gdb 117037,OCCC(=O)C(=O)C=O,-6.718491208338,-10.9652,-6.333685403914789,-3.499384242172,-9.1364,-2.180374573698003,3.219106966166,1.828850804397,4.153310830216785,117037,2.1184912083380008,5.122552007677911,0.7836401183300223,1.7006157578280001,0.0,0.0,6.459890811111609,-5.676250692781586,-6.459890811111609,3.7190449587244623,0.02818097835213679,-1.1197545678218292,24.805494,-9.162056,0
gdb 117630,CC(C)(CC[NH3+])C([O-])=O,-3.937487557094,-10.674,-6.273158298033704,-1.308867667562,-5.8664,1.2215689379729446,2.628619889532,4.807645630391,7.494727236006648,117630,0.0,22.471610143547977,0.0,3.8911323324380005,0.0,0.0,5.467042914286742,-5.467042914286742,-5.467042914286742,-4.211604171765178,8.076997591684703,-2.6755643911109277,-16.341005,23.945112,2
gdb 119758,C[NH2+]CC1=CC(=O)[CH-]N1,-4.628656762002,-8.5378,-3.6583764153943097,-2.427255632984,-7.7661,-1.4845914607123656,2.20412226762,0.771778255483,2.173784954681944,119758,0.02865676200199979,54.093443100564286,0.11193743772114301,2.772744367016,0.0,0.0,7.917363993691742,-7.805426555970599,-7.917363993691742,-4.597377026778688,-3.7716920619662315,-3.3033460007083724,-28.400688,2.2254272,1
gdb 121600,C[NH2+]CCC(=O)C([O-])=O,-4.05449651698,-10.9189,-6.3637639443419385,-1.191858707676,-7.9607,-0.9434189284204245,2.862637809304,2.958162999081,5.420345015921514,121600,0.0,12.96151863398736,0.0,4.008141292324,0.0,0.0,7.416893447969937,-7.416893447969937,-7.416893447969937,-4.108385389579472,3.3748180529383824,-0.29497361423734164,-13.873515,24.044907,2
