smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
gdb 132121,NC1=C(F)OC(=N)C=N1,-5.493978837438,-10.259,-5.278388187585733,-1.893912466992,-8.3074,-1.8263316215547059,3.600066370446,1.951584753728,3.452056566031027,132121,0.8939788374380002,1.6841246151458826,0.1087189078145199,3.306087533008,0.0,0.0,6.369742012452265,-6.2610231046377445,-6.369742012452265
gdb 132124,NC1=C(F)OC(=O)C=N1,-5.899428489136,-10.7273,-5.706260509045644,-2.302083257292,-8.7534,-2.2455200764446683,3.597345231844,1.973981804855,3.460740432600976,132124,1.2994284891359997,1.698307899976457,0.15935747254826071,2.8979167427080004,0.0,0.0,5.550174315750269,-5.390816843202008,-5.550174315750269
gdb 132872,NC1=CNC(=N)C(F)=N1,-4.990568196068,-9.6647,-4.82338324869074,-1.284377420144,-7.6106,-1.198551284920259,3.703469637322,2.054070912696,3.6248319637704807,132872,0.3905681960679999,1.2187921505691306,0.03437400561147564,3.9156225798560005,0.0,0.0,6.724176739538292,-6.6898027339268165,-6.724176739538292
gdb 132886,OC1=CNC(=N)C(F)=N1,-5.29261458089,-10.2818,-5.30682987207883,-1.5211164785179998,-7.9345,-1.379078426971432,3.771498102372,2.347294701639,3.927751445107398,132886,0.6926145808899997,0.9803092538672686,0.04902960015171872,3.6788835214820006,0.0,0.0,6.6328637319092785,-6.58383413175756,-6.6328637319092785
gdb 133015,CN=C1NC=C(F)C=N1,-5.412344679377999,-10.0484,-5.383938334534152,-1.624519745394,-7.961,-1.6321779409219757,3.787824933984,2.087391434148,3.7517603936121766,133015,0.8123446793779994,0.9298459552739311,0.054545002467071425,3.575480254606,0.0,0.0,6.7971213779132285,-6.742576375446157,-6.7971213779132285
gdb 133016,CN=C1NC=C(F)N=C1,-5.404181263572,-9.885,-5.355847341929942,-1.80955717033,-8.009,-1.7719220817449963,3.594624093242,1.875955764242,3.5839252601849454,133016,0.8041812635720003,1.7125997726568625,0.09945198402465848,3.3904428296700004,0.0,0.0,6.875231904229017,-6.775779920204359,-6.875231904229017
gdb 133232,CN1N=C(F)C=NC1=N,-6.076302498266,-10.5704,-6.029407378287608,-2.304804395894,-8.6758,-2.239444379008269,3.771498102372,1.894601337443,3.7899629992793393,133232,1.4763024982660002,0.9803092538672686,0.1045062047350417,2.895195604106,0.0,0.0,6.414330585692138,-6.309824380957096,-6.414330585692138
gdb 133234,CN1N=C(F)N=CC1=N,-6.059975666654,-10.3798,-6.011313955392704,-2.318410088904,-8.6726,-2.2566754804014226,3.744286716352,1.707140147583,3.7546384749912813,133234,1.4599756666540002,1.0700307863056528,0.11280945725174102,2.8815899110960004,0.0,0.0,6.438711354922907,-6.325901897671166,-6.438711354922907
gdb 133278,CN=C1NN=C(F)C=N1,-5.93208215236,-10.2878,-5.900884266620922,-2.370111722342,-8.779,-2.3549015119772654,3.5619704300179995,1.50885489709,3.545982754643657,133278,1.3320821523599997,1.8928425685778665,0.18207449874928305,2.829888277658,0.0,0.0,6.536842124153677,-6.354767625404394,-6.536842124153677
gdb 133305,NC1=C(F)C(=N)N=NO1,-5.853169132902,-10.5394,-6.005453885692113,-2.293919841486,-8.7829,-1.794565066360642,3.559249291416,1.756451293932,4.210888819331471,133305,1.253169132902,1.9086141715789724,0.17271555498231933,2.9060801585140004,0.0,0.0,5.958355022946298,-5.785639467963979,-5.958355022946298
gdb 133337,NC1=C(F)ON=NC1=N,-5.012337304884,-10.6318,-5.852417940705838,-2.889849195324,-8.6843,-1.972432895857669,2.12248810956,1.947582636157,3.8799850448481688,133337,0.4123373048840005,62.92573104027912,1.873632956096242,2.310150804676,0.0,0.0,6.042310311407838,-4.168677355311596,-6.042310311407838
gdb 133813,C1C=C2C3C4OC13C24,-5.812352053872,-9.1661,-4.9003180706748015,-2.481678405024,-8.422,-2.2254141867993527,3.330673648848,0.744146675457,2.674903883875449,133813,1.212352053872,3.746216202952005,0.3279632712505564,2.718321594976,0.0,0.0,8.298113587658598,-7.970150316408041,-8.298113587658598
gdb 133815,C1C2C3OC4C3C1=CC24,-5.246355224656,-9.214,-5.002883058545346,-2.130651525366,-8.4351,-2.2958620389505837,3.11570369929,0.778896385669,2.7070210195947624,133815,0.646355224656,6.781139588117549,0.3165028077932557,3.0693484746340003,0.0,0.0,8.58773793584452,-8.271235128051265,-8.58773793584452
gdb 133816,N1C2C3OC4C3C1=NC24,-4.484436416096,-9.3913,-5.270733878864039,-1.276214004338,-7.3602,-1.3451124534149903,3.208222411758,2.03115624562,3.925621425449049,133816,0.0,5.27832855378813,0.0,3.9237859956620005,0.0,0.0,8.338898837932174,-8.338898837932174,-8.338898837932174
gdb 133822,CC12C3C1C1=CC2=CC31,-4.974241364456,-9.2447,-5.284948267407929,-1.6381254384039998,-7.5553,-1.7529104467672683,3.336115926052,1.689432850028,3.53203782064066,133822,0.3742413644559999,3.6884632564530335,0.09967835645066253,3.5618745615960004,0.0,0.0,8.23460284550972,-8.134924489059058,-8.23460284550972
gdb 133826,CC12C3N1C1=NC2C3=C1,-5.815073192474,-9.6682,-5.143362236664084,-2.39460196976,-8.8459,-3.01287229150594,3.420471222714,0.822294021279,2.1304899451581436,133826,1.2150731924740004,2.8896978829362383,0.25354701283332476,2.80539803024,0.0,0.0,7.798571013620486,-7.545024000787161,-7.798571013620486
gdb 133827,OC12C3C1C1=CC2C3=C1,-4.927982008222,-9.5486,-5.394654437704168,-2.410928801372,-7.945,-1.9601557951365678,2.51705320685,1.603571484909,3.4344986425676005,133827,0.32798200822200024,28.733966967963585,0.6805330602086246,2.789071198628,0.0,0.0,8.068844231203952,-7.388311170995328,-8.068844231203952
gdb 133830,CC12C3C4CC1N=C4N23,-5.254518640462,-9.1496,-5.309402548048447,-1.929287268818,-7.7257,-1.7433674999805087,3.325231371644,1.423855396172,3.5660350480679384,133830,0.654518640462,3.8047769177154045,0.17982697426696823,3.270712731182,0.0,0.0,8.316711078871915,-8.136884104604947,-8.316711078871915
gdb 133835,OC12C3C1C1=NC2CN31,-5.556565025284,-9.8867,-5.45557987402079,-2.119766970958,-8.6249,-2.3071979752133274,3.439519192928,1.26181895646,3.1483818988074628,133835,0.9565650252839999,2.7324501370105034,0.188742786487161,3.080233029042,0.0,0.0,7.954339618546962,-7.765596832059801,-7.954339618546962
gdb 133837,CC12C3C4N=C(C=C14)N23,-6.05453338945,-9.64,-5.1424337865155145,-3.058559788648,-8.7768,-2.9759830817960875,2.995973600802,0.863163962775,2.166450704719427,133837,1.4545333894500005,9.276515485404616,0.9743437151335618,2.141440211352,0.0,0.0,7.754941402338934,-6.780597687205373,-7.754941402338934
gdb 133841,CC12C3C1C1=CC3OC21,-5.200095868421999,-9.6241,-5.376479498549258,-2.29936211869,-5.3717,0.6826780477826563,2.900733749732,4.25243786443,6.059157546331914,133841,0.6000958684219995,11.798440915423381,0.5112683137973653,2.90063788131,0.0,0.0,8.299076992940243,-7.787808679142878,-8.299076992940243
gdb 133845,OC12C3C1C1=CC3OC21,-5.34703735293,-9.8033,-5.357458812452877,-1.567375834752,-5.3694,0.8950954171072993,3.779661518178,4.433889355489,6.252554229560176,133845,0.7470373529300003,0.9547715013561054,0.051504524764583434,3.632624165248,0.0,0.0,8.142256013222587,-8.090751488458004,-8.142256013222587
gdb 133848,CC12C3C1N1CC3N=C21,-5.502142253243999,-9.6548,-5.445123663536378,-2.234054792242,-8.4818,-2.4243297812957887,3.268087461002,1.173079311579,3.020793882240589,133848,0.9021422532439993,4.47090954096217,0.29125576224423777,2.965945207758,0.0,0.0,8.136032566919758,-7.8447768046755195,-8.136032566919758
gdb 133853,OC12C3C1N1CC3N=C21,-5.679016262374,-9.9375,-5.606204219963321,-2.419092217178,-8.7319,-2.5617897181972777,3.259924045196,1.205589211972,3.0444145017660436,133853,1.0790162623739998,4.5741064163684815,0.3564001462373732,2.780907782822,0.0,0.0,7.936934892662392,-7.580534746425019,-7.936934892662392
gdb 133854,CC12CC34CC=C(C13)C24,-4.28579329815,-8.4207,-4.3693750652910675,-2.481678405024,-7.714,-1.8071964274497978,1.804114893126,0.706681099528,2.56217863784127,133854,0.0,107.4759246772137,0.0,2.718321594976,0.0,0.0,8.603758649303202,-8.603758649303202,-8.603758649303202
gdb 133858,CC1N2C3C4=CCC13C24,-4.606887653186,-8.6748,-4.602212827319493,-2.832705284682,-7.9451,-2.068744177627353,1.7741823685039997,0.729718384257,2.5334686496921397,133858,0.006887653186000098,112.51999933647252,0.05596346691657809,2.367294715318,0.0,0.0,8.65963585024419,-8.603672383327611,-8.65963585024419
gdb 133864,C1C2CC3OC4CC1C234,-3.771498102372,-9.9408,-5.314895676223971,-1.7360864280759998,-8.5677,-1.9858759384742968,2.032690535694,1.373098847654,3.3290197377496744,133864,0.0,73.8273810803927,0.0,3.4639135719240004,0.0,0.0,8.154107101458264,-8.154107101458264,-8.154107101458264
gdb 133866,C1C2OC3CC4OC1C234,-4.28579329815,-8.8939,-4.193755075585551,-2.046296228704,-6.8901,-1.1478466591670697,2.239497069446,2.003822249655,3.045908416418481,133866,0.0,50.57221334992289,0.0,3.153703771296,0.0,0.0,7.727989083575696,-7.727989083575696,-7.727989083575696
